id_str,from_user,created_at,time,user_lang,,,,,,
9.40205983518855E+017,JorgeRM1998,Mon Dec 11 13:05:49 +0000 2017,11/12/2017 13:05:49,es,,,,,,
9.40205982684197E+017,Senogaumar2,Mon Dec 11 13:05:49 +0000 2017,11/12/2017 13:05:49,en,,,,,,
9.40205982231253E+017,Mizoo_ft,Mon Dec 11 13:05:49 +0000 2017,11/12/2017 13:05:49,en,,,,,,
9.40205980188635E+017,VuralBolat66,Mon Dec 11 13:05:48 +0000 2017,11/12/2017 13:05:48,tr,,,,,,
9.40205980138144E+017,Qfx9bhXoOqPlER9,Mon Dec 11 13:05:48 +0000 2017,11/12/2017 13:05:48,ja,,,,,,
9.40205979483955E+017,kubilayozal,Mon Dec 11 13:05:48 +0000 2017,11/12/2017 13:05:48,tr,,,,,,
9.40205977885925E+017,tamerinho34,Mon Dec 11 13:05:47 +0000 2017,11/12/2017 13:05:47,tr,,,,,,
9.40205974941585E+017,SrGoool,Mon Dec 11 13:05:47 +0000 2017,11/12/2017 13:05:47,pt,,,,,,
9.40205974551482E+017,GuardiolaGG,Mon Dec 11 13:05:47 +0000 2017,11/12/2017 13:05:47,es,,,,,,
9.40205973398086E+017,ma_ozcan,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,tr,,,,,,
9.40205972424757E+017,alichees23lfc,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,en,,,,,,
9.40205972303286E+017,TheReturnOfYaya,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,en,,,,,,
9.40205971388842E+017,PerwiraSY,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,en,,,,,,
9.40205970482966E+017,beklebidakika,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,tr,,,,,,
9.40205970424287E+017,AlannaMSantos,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,en,,,,,,
9.40205970139042E+017,GabrielMercha17,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,es,,,,,,
9.40205970097148E+017,mustafakrdiniz,Mon Dec 11 13:05:46 +0000 2017,11/12/2017 13:05:46,tr,,,,,,
9.40205966955487E+017,migruizruiz,Mon Dec 11 13:05:45 +0000 2017,11/12/2017 13:05:45,es,,,,,,
9.40205966942986E+017,_RafaelOmar_,Mon Dec 11 13:05:45 +0000 2017,11/12/2017 13:05:45,en,,,,,,
9.40205966926086E+017,arezoon_skyking,Mon Dec 11 13:05:45 +0000 2017,11/12/2017 13:05:45,en,,,,,,
9.40205966435504E+017,efekonag,Mon Dec 11 13:05:45 +0000 2017,11/12/2017 13:05:45,tr,,,,,,
9.40205965659566E+017,KKT___,Mon Dec 11 13:05:45 +0000 2017,11/12/2017 13:05:45,en,,,,,,
9.40205963981636E+017,GiodiceMatty_,Mon Dec 11 13:05:44 +0000 2017,11/12/2017 13:05:44,it,,,,,,
9.40205961444078E+017,MenteriFasolla,Mon Dec 11 13:05:44 +0000 2017,11/12/2017 13:05:44,en,,,,,,
9.40205961435865E+017,planty95,Mon Dec 11 13:05:44 +0000 2017,11/12/2017 13:05:44,en,,,,,,
9.40205959787504E+017,evrim_ungdr,Mon Dec 11 13:05:43 +0000 2017,11/12/2017 13:05:43,tr,,,,,,
9.40205958986334E+017,srgnkck,Mon Dec 11 13:05:43 +0000 2017,11/12/2017 13:05:43,tr,,,,,,
9.40205958499852E+017,sultanalansare,Mon Dec 11 13:05:43 +0000 2017,11/12/2017 13:05:43,ar,,,,,,
9.40205956310368E+017,TugayBahar7,Mon Dec 11 13:05:42 +0000 2017,11/12/2017 13:05:42,tr,,,,,,
9.40205956255961E+017,joaomiranda2000,Mon Dec 11 13:05:42 +0000 2017,11/12/2017 13:05:42,pt,,,,,,
9.40205954049733E+017,JamieBege,Mon Dec 11 13:05:42 +0000 2017,11/12/2017 13:05:42,en,,,,,,
9.4020595189796E+017,sebahattini1,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,tr,,,,,,
9.40205951088546E+017,batuhanksklar34,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,tr,,,,,,
9.40205950744527E+017,yosmerjgz,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,es,,,,,,
9.40205950618743E+017,iiiirreemm,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,tr,,,,,,
9.40205950153253E+017,Cuditcudit,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,en,,,,,,
9.40205950106968E+017,dalemariyudha,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,id,,,,,,
9.4020594978816E+017,ma_takematutake,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,ja,,,,,,
9.40205948928487E+017,SeyitAhmettt,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,tr,,,,,,
9.40205948827767E+017,Y_ojora,Mon Dec 11 13:05:41 +0000 2017,11/12/2017 13:05:41,en,,,,,,
9.40205948194447E+017,selismiyy,Mon Dec 11 13:05:40 +0000 2017,11/12/2017 13:05:40,tr,,,,,,
9.40205947418481E+017,anggunpunky,Mon Dec 11 13:05:40 +0000 2017,11/12/2017 13:05:40,it,,,,,,
9.40205946281832E+017,dilanpelinelmas,Mon Dec 11 13:05:40 +0000 2017,11/12/2017 13:05:40,tr,,,,,,
9.40205945849831E+017,SinyorFeza,Mon Dec 11 13:05:40 +0000 2017,11/12/2017 13:05:40,tr,,,,,,
9.40205944566309E+017,novali_ra,Mon Dec 11 13:05:40 +0000 2017,11/12/2017 13:05:40,en,,,,,,
9.40205943916253E+017,burakcercioglu,Mon Dec 11 13:05:39 +0000 2017,11/12/2017 13:05:39,tr,,,,,,
9.4020594302285E+017,rohanlikolcu,Mon Dec 11 13:05:39 +0000 2017,11/12/2017 13:05:39,tr,,,,,,
9.4020594284671E+017,fgarcia111,Mon Dec 11 13:05:39 +0000 2017,11/12/2017 13:05:39,es,,,,,,
9.40205940892152E+017,bogazinmavisi,Mon Dec 11 13:05:39 +0000 2017,11/12/2017 13:05:39,tr,,,,,,
9.40205939608703E+017,erkinoktay,Mon Dec 11 13:05:38 +0000 2017,11/12/2017 13:05:38,en,,,,,,
9.40205936211255E+017,Tubagus_burhan,Mon Dec 11 13:05:38 +0000 2017,11/12/2017 13:05:38,id,,,,,,
9.40205935531831E+017,faisalalabbad,Mon Dec 11 13:05:37 +0000 2017,11/12/2017 13:05:37,en,,,,,,
9.40205935276028E+017,St_Pauli_France,Mon Dec 11 13:05:37 +0000 2017,11/12/2017 13:05:37,fr,,,,,,
9.40205934231605E+017,pedrobello98,Mon Dec 11 13:05:37 +0000 2017,11/12/2017 13:05:37,es,,,,,,
9.40205931203264E+017,abermellon,Mon Dec 11 13:05:36 +0000 2017,11/12/2017 13:05:36,es,,,,,,
9.40205930263859E+017,_SupeR_LopeZ_,Mon Dec 11 13:05:36 +0000 2017,11/12/2017 13:05:36,es,,,,,,
9.40205929760355E+017,miraclekuyt293,Mon Dec 11 13:05:36 +0000 2017,11/12/2017 13:05:36,ja,,,,,,
9.40205927663358E+017,Juventus_BF,Mon Dec 11 13:05:35 +0000 2017,11/12/2017 13:05:35,ru,,,,,,
9.40205924064436E+017,miraclekuyt293,Mon Dec 11 13:05:35 +0000 2017,11/12/2017 13:05:35,ja,,,,,,
9.40205921120252E+017,AykutGocer,Mon Dec 11 13:05:34 +0000 2017,11/12/2017 13:05:34,tr,,,,,,
9.40205920470094E+017,CenkerG,Mon Dec 11 13:05:34 +0000 2017,11/12/2017 13:05:34,tr,,,,,,
9.40205919673176E+017,anthonyabidakun,Mon Dec 11 13:05:34 +0000 2017,11/12/2017 13:05:34,en,,,,,,
9.40205919111205E+017,EdWaRd_aNdReS_R,Mon Dec 11 13:05:33 +0000 2017,11/12/2017 13:05:33,es,,,,,,
9.40205918473597E+017,ktatar1903,Mon Dec 11 13:05:33 +0000 2017,11/12/2017 13:05:33,tr,,,,,,
9.40205914543591E+017,Farshadakalad1,Mon Dec 11 13:05:32 +0000 2017,11/12/2017 13:05:32,en,,,,,,
9.40205912442262E+017,2Queve,Mon Dec 11 13:05:32 +0000 2017,11/12/2017 13:05:32,es,,,,,,
9.40205911481733E+017,muhabbattle,Mon Dec 11 13:05:32 +0000 2017,11/12/2017 13:05:32,tr,,,,,,
9.40205909250363E+017,RvigneshK,Mon Dec 11 13:05:31 +0000 2017,11/12/2017 13:05:31,en,,,,,,
9.40205908574986E+017,Ahmadaud033,Mon Dec 11 13:05:31 +0000 2017,11/12/2017 13:05:31,id,,,,,,
9.40205908356977E+017,hasanyiImaz,Mon Dec 11 13:05:31 +0000 2017,11/12/2017 13:05:31,tr,,,,,,
9.40205907924963E+017,peny13,Mon Dec 11 13:05:31 +0000 2017,11/12/2017 13:05:31,en,,,,,,
9.40205906704429E+017,mac61040,Mon Dec 11 13:05:30 +0000 2017,11/12/2017 13:05:30,es,,,,,,
9.40205906444288E+017,88danilobravo,Mon Dec 11 13:05:30 +0000 2017,11/12/2017 13:05:30,es,,,,,,
9.40205904716358E+017,mifinha,Mon Dec 11 13:05:30 +0000 2017,11/12/2017 13:05:30,pt,,,,,,
9.40205902971527E+017,M7md_Salaa7,Mon Dec 11 13:05:30 +0000 2017,11/12/2017 13:05:30,en,,,,,,
9.40205900509299E+017,sakitotti99,Mon Dec 11 13:05:29 +0000 2017,11/12/2017 13:05:29,ja,,,,,,
9.4020590050519E+017,david_nestal,Mon Dec 11 13:05:29 +0000 2017,11/12/2017 13:05:29,pt,,,,,,
9.4020589746432E+017,GercekBorufo,Mon Dec 11 13:05:28 +0000 2017,11/12/2017 13:05:28,tr,,,,,,
9.40205895463653E+017,seriflloydd,Mon Dec 11 13:05:28 +0000 2017,11/12/2017 13:05:28,tr,,,,,,
9.40205893916004E+017,Feeeaarney,Mon Dec 11 13:05:27 +0000 2017,11/12/2017 13:05:27,en,,,,,,
9.40205893710418E+017,hamza101_81,Mon Dec 11 13:05:27 +0000 2017,11/12/2017 13:05:27,en,,,,,,
9.40205892447826E+017,T_Challazz,Mon Dec 11 13:05:27 +0000 2017,11/12/2017 13:05:27,en,,,,,,
9.40205892309586E+017,Rjallalat,Mon Dec 11 13:05:27 +0000 2017,11/12/2017 13:05:27,en,,,,,,
9.40205890359255E+017,HaydarLFC,Mon Dec 11 13:05:27 +0000 2017,11/12/2017 13:05:27,en,,,,,,
9.4020589016628E+017,oguzboyratt,Mon Dec 11 13:05:27 +0000 2017,11/12/2017 13:05:27,tr,,,,,,
9.40205889331565E+017,laur_rogersx,Mon Dec 11 13:05:26 +0000 2017,11/12/2017 13:05:26,en,,,,,,
9.40205888236901E+017,sinanmrcmk,Mon Dec 11 13:05:26 +0000 2017,11/12/2017 13:05:26,tr,,,,,,
9.40205888236814E+017,ahmetcan1819,Mon Dec 11 13:05:26 +0000 2017,11/12/2017 13:05:26,tr,,,,,,
9.40205886563406E+017,elfvoetbal,Mon Dec 11 13:05:26 +0000 2017,11/12/2017 13:05:26,nl,,,,,,
9.40205885850292E+017,tofealani,Mon Dec 11 13:05:26 +0000 2017,11/12/2017 13:05:26,en,,,,,,
9.40205879957193E+017,DhruvJ10,Mon Dec 11 13:05:24 +0000 2017,11/12/2017 13:05:24,en,,,,,,
9.40205879902769E+017,giselly_martins,Mon Dec 11 13:05:24 +0000 2017,11/12/2017 13:05:24,pt,,,,,,
9.40205878275228E+017,yeethekop,Mon Dec 11 13:05:24 +0000 2017,11/12/2017 13:05:24,en,,,,,,
9.40205877113512E+017,genki_atc0228,Mon Dec 11 13:05:23 +0000 2017,11/12/2017 13:05:23,ja,,,,,,
9.4020587697936E+017,atavrathosaf,Mon Dec 11 13:05:23 +0000 2017,11/12/2017 13:05:23,tr,,,,,,
9.40205876404806E+017,markusmunch1903,Mon Dec 11 13:05:23 +0000 2017,11/12/2017 13:05:23,tr,,,,,,
9.4020587200075E+017,BarraBauer,Mon Dec 11 13:05:22 +0000 2017,11/12/2017 13:05:22,en,,,,,,
9.402058720007E+017,JohSR_88,Mon Dec 11 13:05:22 +0000 2017,11/12/2017 13:05:22,pt,,,,,,
9.40205872000664E+017,1903filellinas,Mon Dec 11 13:05:22 +0000 2017,11/12/2017 13:05:22,tr,,,,,,
9.40205871954612E+017,mstafatnrvrdi,Mon Dec 11 13:05:22 +0000 2017,11/12/2017 13:05:22,tr,,,,,,
9.40205871899931E+017,MCFC_Supporters,Mon Dec 11 13:05:22 +0000 2017,11/12/2017 13:05:22,id,,,,,,
9.40205870058738E+017,ahmedsunel,Mon Dec 11 13:05:22 +0000 2017,11/12/2017 13:05:22,tr,,,,,,
9.40205868938772E+017,LFC_Maldives,Mon Dec 11 13:05:21 +0000 2017,11/12/2017 13:05:21,en,,,,,,
9.40205867785482E+017,VeniVidiMikis,Mon Dec 11 13:05:21 +0000 2017,11/12/2017 13:05:21,it,,,,,,
9.40205866980168E+017,kivancesen,Mon Dec 11 13:05:21 +0000 2017,11/12/2017 13:05:21,tr,,,,,,
9.40205863775728E+017,kawaiipleasures,Mon Dec 11 13:05:20 +0000 2017,11/12/2017 13:05:20,tr,,,,,,
9.40205863259779E+017,BrunoMartins_69,Mon Dec 11 13:05:20 +0000 2017,11/12/2017 13:05:20,pt,,,,,,
9.40205862630564E+017,CIGDEMGUZEL,Mon Dec 11 13:05:20 +0000 2017,11/12/2017 13:05:20,tr,,,,,,
9.40205862509072E+017,Cuneyt_B,Mon Dec 11 13:05:20 +0000 2017,11/12/2017 13:05:20,en,,,,,,
9.40205861913362E+017,sbrcnozdemirr,Mon Dec 11 13:05:20 +0000 2017,11/12/2017 13:05:20,tr,,,,,,
9.40205860550336E+017,MonteiroNicolau,Mon Dec 11 13:05:19 +0000 2017,11/12/2017 13:05:19,pt,,,,,,
9.4020585995053E+017,Mustekin10,Mon Dec 11 13:05:19 +0000 2017,11/12/2017 13:05:19,tr,,,,,,
9.40205859694694E+017,ufukozeer,Mon Dec 11 13:05:19 +0000 2017,11/12/2017 13:05:19,tr,,,,,,
9.40205857656189E+017,talhasahin22,Mon Dec 11 13:05:19 +0000 2017,11/12/2017 13:05:19,tr,,,,,,
9.40205857115181E+017,NizaarKinsella,Mon Dec 11 13:05:19 +0000 2017,11/12/2017 13:05:19,en,,,,,,
9.40205856318042E+017,Reza_W_P,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,en,,,,,,
9.40205855860974E+017,Chelsea_Chronic,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,en,,,,,,
9.40205855802262E+017,BarcaNaija,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,en,,,,,,
9.40205854749594E+017,tarek_ahmed_,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,en,,,,,,
9.40205854619451E+017,MionKisaragi227,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,ja,,,,,,
9.40205853600309E+017,OzdenElmas10,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,tr,,,,,,
9.40205852769772E+017,paneecicoria,Mon Dec 11 13:05:18 +0000 2017,11/12/2017 13:05:18,it,,,,,,
9.40205852191068E+017,gokcedemirtas,Mon Dec 11 13:05:17 +0000 2017,11/12/2017 13:05:17,tr,,,,,,
9.40205852023194E+017,RatishKamal,Mon Dec 11 13:05:17 +0000 2017,11/12/2017 13:05:17,en,,,,,,
9.40205851817726E+017,vuslat_7,Mon Dec 11 13:05:17 +0000 2017,11/12/2017 13:05:17,tr,,,,,,
9.40205848772608E+017,pbermudez84,Mon Dec 11 13:05:17 +0000 2017,11/12/2017 13:05:17,es,,,,,,
9.40205848181305E+017,marcevila_,Mon Dec 11 13:05:17 +0000 2017,11/12/2017 13:05:17,es,,,,,,
9.40205844603507E+017,neolaki,Mon Dec 11 13:05:16 +0000 2017,11/12/2017 13:05:16,tr,,,,,,
9.4020584324456E+017,serhatkaleli,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,tr,,,,,,
9.40205842833474E+017,Thelastclear,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,tr,,,,,,
9.40205842154099E+017,arsumantri8,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,id,,,,,,
9.40205841646588E+017,romaforever_it,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,it,,,,,,
9.40205841579434E+017,davidou_71,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,en,,,,,,
9.40205841537528E+017,volkan7,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,tr,,,,,,
9.40205841319264E+017,PFongsak,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,th,,,,,,
9.40205841298477E+017,OzdenElmas10,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,tr,,,,,,
9.40205840979694E+017,RaffaellaIso,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,it,,,,,,
9.40205840350491E+017,kamivelezr,Mon Dec 11 13:05:15 +0000 2017,11/12/2017 13:05:15,es,,,,,,
9.40205838207201E+017,JobJobBinks,Mon Dec 11 13:05:14 +0000 2017,11/12/2017 13:05:14,en,,,,,,
9.40205836084961E+017,jimmyhmx,Mon Dec 11 13:05:14 +0000 2017,11/12/2017 13:05:14,en,,,,,,
9.40205834977628E+017,mecitgoksel,Mon Dec 11 13:05:13 +0000 2017,11/12/2017 13:05:13,tr,,,,,,
9.40205834197352E+017,anujleomessi,Mon Dec 11 13:05:13 +0000 2017,11/12/2017 13:05:13,en,,,,,,
9.40205832150675E+017,ilkercan10,Mon Dec 11 13:05:13 +0000 2017,11/12/2017 13:05:13,tr,,,,,,
9.40205831785771E+017,lencktak1215,Mon Dec 11 13:05:13 +0000 2017,11/12/2017 13:05:13,es,,,,,,
9.40205831555113E+017,hasangolegidior,Mon Dec 11 13:05:13 +0000 2017,11/12/2017 13:05:13,tr,,,,,,
9.40205830854636E+017,Cgr_Tzl,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,tr,,,,,,
9.40205830833688E+017,Ale942Dany,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,es,,,,,,
9.40205830531637E+017,titaco37,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,pt,,,,,,
9.40205830191935E+017,CeysezVildan,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,tr,,,,,,
9.40205829696967E+017,hbugrakaya,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,tr,,,,,,
9.40205828799427E+017,Asdqwe31480035,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,tr,,,,,,
9.40205828266774E+017,Ibrahim_aziz107,Mon Dec 11 13:05:12 +0000 2017,11/12/2017 13:05:12,ar,,,,,,
9.40205826828112E+017,manyetikkarpuuz,Mon Dec 11 13:05:11 +0000 2017,11/12/2017 13:05:11,tr,,,,,,
9.40205826295419E+017,Matth_Lz,Mon Dec 11 13:05:11 +0000 2017,11/12/2017 13:05:11,fr,,,,,,
9.40205825620152E+017,jesus_arrogante,Mon Dec 11 13:05:11 +0000 2017,11/12/2017 13:05:11,es,,,,,,
9.4020582559907E+017,GLICOsan2016,Mon Dec 11 13:05:11 +0000 2017,11/12/2017 13:05:11,en,,,,,,
9.40205824802206E+017,Gozzie32,Mon Dec 11 13:05:11 +0000 2017,11/12/2017 13:05:11,en,,,,,,
9.40205824097604E+017,JulianIdarragaB,Mon Dec 11 13:05:11 +0000 2017,11/12/2017 13:05:11,es,,,,,,
9.40205821518074E+017,bwin,Mon Dec 11 13:05:10 +0000 2017,11/12/2017 13:05:10,en,,,,,,
9.40205821362831E+017,AbdulahiHusein_,Mon Dec 11 13:05:10 +0000 2017,11/12/2017 13:05:10,en,,,,,,
9.40205821312619E+017,NireneGuiga,Mon Dec 11 13:05:10 +0000 2017,11/12/2017 13:05:10,en,,,,,,
9.4020582057021E+017,thevillein13,Mon Dec 11 13:05:10 +0000 2017,11/12/2017 13:05:10,tr,,,,,,
9.40205818133193E+017,Nom_Autentic,Mon Dec 11 13:05:09 +0000 2017,11/12/2017 13:05:09,es,,,,,,
9.40205816862278E+017,azwaariff,Mon Dec 11 13:05:09 +0000 2017,11/12/2017 13:05:09,en,,,,,,
9.40205816056971E+017,_Korkmaz1907,Mon Dec 11 13:05:09 +0000 2017,11/12/2017 13:05:09,tr,,,,,,
9.40205815864185E+017,arielag78,Mon Dec 11 13:05:09 +0000 2017,11/12/2017 13:05:09,es,,,,,,
9.40205814438027E+017,hakatafurorian,Mon Dec 11 13:05:08 +0000 2017,11/12/2017 13:05:08,ja,,,,,,
9.40205813917987E+017,ssenkardes,Mon Dec 11 13:05:08 +0000 2017,11/12/2017 13:05:08,tr,,,,,,
9.40205813020479E+017,rack_em_red,Mon Dec 11 13:05:08 +0000 2017,11/12/2017 13:05:08,en,,,,,,
9.40205812886196E+017,denizberk1905,Mon Dec 11 13:05:08 +0000 2017,11/12/2017 13:05:08,tr,,,,,,
9.40205811980218E+017,STRYNS,Mon Dec 11 13:05:08 +0000 2017,11/12/2017 13:05:08,tr,,,,,,
9.40205810172473E+017,asln_umit,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,tr,,,,,,
9.40205810096968E+017,sinzuugram,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,en-gb,,,,,,
9.40205810071802E+017,iammlkohcar,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,en,,,,,,
9.40205808633238E+017,2pachecodiego,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,es,,,,,,
9.40205807760757E+017,ktatar1903,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,tr,,,,,,
9.40205807215497E+017,AlperOzalmis,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,tr,,,,,,
9.40205806712009E+017,Rei81427524,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,en,,,,,,
9.40205806653464E+017,yatkoooo,Mon Dec 11 13:05:07 +0000 2017,11/12/2017 13:05:07,tr,,,,,,
9.40205805994902E+017,NacarIbrahim,Mon Dec 11 13:05:06 +0000 2017,11/12/2017 13:05:06,tr,,,,,,
9.40205804245979E+017,oruccemjfm,Mon Dec 11 13:05:06 +0000 2017,11/12/2017 13:05:06,tr,,,,,,
9.40205801041551E+017,GiodiceMatty_,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,it,,,,,,
9.40205800601121E+017,CristobalGrane4,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,es,,,,,,
9.40205800462672E+017,AndresCantorGOL,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,en,,,,,,
9.40205800211051E+017,abedir292,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,tr,,,,,,
9.40205800139772E+017,humbolt01,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,tr,,,,,,
9.40205799846052E+017,MIL8NOVENTA3,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,pt,,,,,,
9.40205798034158E+017,sahnby07,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,tr,,,,,,
9.40205797958652E+017,hayatbiroyunn,Mon Dec 11 13:05:05 +0000 2017,11/12/2017 13:05:05,tr,,,,,,
9.40205797065265E+017,mrEsen5,Mon Dec 11 13:05:04 +0000 2017,11/12/2017 13:05:04,tr,,,,,,
9.40205796851413E+017,__utku,Mon Dec 11 13:05:04 +0000 2017,11/12/2017 13:05:04,tr,,,,,,
9.40205794867507E+017,ruben_sr4_,Mon Dec 11 13:05:04 +0000 2017,11/12/2017 13:05:04,pt,,,,,,
9.40205794590634E+017,batu10combr,Mon Dec 11 13:05:04 +0000 2017,11/12/2017 13:05:04,tr,,,,,,
9.40205790673043E+017,FirhanJsC,Mon Dec 11 13:05:03 +0000 2017,11/12/2017 13:05:03,en,,,,,,
9.40205789846917E+017,OnohChristian,Mon Dec 11 13:05:03 +0000 2017,11/12/2017 13:05:03,en,,,,,,
9.40205788290744E+017,ozkanahmettt2,Mon Dec 11 13:05:02 +0000 2017,11/12/2017 13:05:02,tr,,,,,,
9.40205787321954E+017,cankeser1905,Mon Dec 11 13:05:02 +0000 2017,11/12/2017 13:05:02,tr,,,,,,
9.40205784125858E+017,funnychiLdN,Mon Dec 11 13:05:01 +0000 2017,11/12/2017 13:05:01,tr,,,,,,
9.40205783299646E+017,ayaroluyorumlan,Mon Dec 11 13:05:01 +0000 2017,11/12/2017 13:05:01,en,,,,,,
9.40205781030523E+017,FurkanYakut14,Mon Dec 11 13:05:01 +0000 2017,11/12/2017 13:05:01,tr,,,,,,
9.40205780812423E+017,Kartallo96,Mon Dec 11 13:05:00 +0000 2017,11/12/2017 13:05:00,tr,,,,,,
9.40205779038155E+017,HarryLMA0,Mon Dec 11 13:05:00 +0000 2017,11/12/2017 13:05:00,en,,,,,,
9.40205777280733E+017,SimonPeach,Mon Dec 11 13:05:00 +0000 2017,11/12/2017 13:05:00,en,,,,,,
9.40205775875707E+017,EdizErbiilenler,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,tr,,,,,,
9.40205775816884E+017,a_man_LFC,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,en,,,,,,
9.4020577502428E+017,ahmad4338,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,en,,,,,,
9.40205774814491E+017,Oriewo,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,en,,,,,,
9.40205774806057E+017,NizaarKinsella,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,en,,,,,,
9.40205774462161E+017,suphicanks,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,tr,,,,,,
9.40205773304541E+017,SadietheSerpent,Mon Dec 11 13:04:59 +0000 2017,11/12/2017 13:04:59,en,,,,,,
9.4020577218467E+017,Leonis_lkmessi,Mon Dec 11 13:04:58 +0000 2017,11/12/2017 13:04:58,en,,,,,,
9.40205771257713E+017,Stokess97,Mon Dec 11 13:04:58 +0000 2017,11/12/2017 13:04:58,en,,,,,,
9.40205771010142E+017,reddyvijay878,Mon Dec 11 13:04:58 +0000 2017,11/12/2017 13:04:58,en,,,,,,
9.4020576943319E+017,_Maxeem,Mon Dec 11 13:04:58 +0000 2017,11/12/2017 13:04:58,fr,,,,,,
9.40205769148059E+017,teknugr,Mon Dec 11 13:04:58 +0000 2017,11/12/2017 13:04:58,tr,,,,,,
9.4020576887124E+017,Joseslinder,Mon Dec 11 13:04:58 +0000 2017,11/12/2017 13:04:58,es,,,,,,
9.40205768074199E+017,ririboyabea31,Mon Dec 11 13:04:57 +0000 2017,11/12/2017 13:04:57,es,,,,,,
9.40205766807564E+017,romaforever_it,Mon Dec 11 13:04:57 +0000 2017,11/12/2017 13:04:57,it,,,,,,
9.4020576679499E+017,Tumrahames,Mon Dec 11 13:04:57 +0000 2017,11/12/2017 13:04:57,tr,,,,,,
9.40205766610489E+017,kucukbeyinizz,Mon Dec 11 13:04:57 +0000 2017,11/12/2017 13:04:57,tr,,,,,,
9.4020576469776E+017,SyaukiAzim,Mon Dec 11 13:04:57 +0000 2017,11/12/2017 13:04:57,en,,,,,,
9.40205762491572E+017,SukekeiGaosana,Mon Dec 11 13:04:56 +0000 2017,11/12/2017 13:04:56,ja,,,,,,
9.40205762265207E+017,festuswarlordgh,Mon Dec 11 13:04:56 +0000 2017,11/12/2017 13:04:56,en,,,,,,
